speed,weather,road_condition,time,location,traffic_density,accident_risk,accident_severity
62.60833838903715,Snowy,Wet,20,Highway,Medium,1,High
33.07103767401995,Rainy,Wet,13,Urban,Medium,1,Low
108.66042152404667,Foggy,Under Maintenance,17,Highway,Medium,1,High
64.97846488213224,Foggy,Wet,14,Highway,Low,1,High
39.46225118207651,Sunny,Dry,9,Rural,High,0,Low
56.77593508772896,Snowy,Under Maintenance,23,Highway,High,1,High
61.4129752528927,Foggy,Icy,6,Rural,Medium,1,Medium
102.75378955668742,Foggy,Icy,7,Rural,High,1,Medium
93.3614380561402,Foggy,Wet,2,Highway,High,1,High
96.93048936413398,Foggy,Under Maintenance,14,Urban,Medium,1,Medium
21.10312644286472,Rainy,Under Maintenance,15,Rural,Medium,0,Low
61.615399817976154,Snowy,Icy,3,Highway,Low,1,Medium
68.13441516353237,Sunny,Under Maintenance,20,Rural,Low,0,Low
21.919227682305667,Sunny,Under Maintenance,5,Urban,Low,0,Low
45.981320874503425,Rainy,Under Maintenance,0,Urban,Low,1,Low
96.0289823122135,Snowy,Wet,3,Rural,High,1,Medium
33.7109705728999,Foggy,Under Maintenance,10,Urban,High,1,Low
73.53101314525917,Rainy,Dry,11,Highway,Low,0,High
41.52018720172375,Snowy,Wet,4,Highway,Low,0,Medium
21.212077464389328,Foggy,Under Maintenance,22,Rural,Medium,0,Low
44.12014575995415,Rainy,Under Maintenance,20,Urban,High,1,Low
117.58737549100537,Snowy,Dry,15,Highway,High,1,High
100.15371118829896,Sunny,Wet,12,Highway,Low,1,High
115.95766443210334,Sunny,Icy,12,Highway,High,1,High
68.78540439263625,Snowy,Icy,16,Rural,Medium,1,Medium
30.97361986775035,Sunny,Wet,6,Rural,Medium,0,Low
74.7959488973693,Snowy,Under Maintenance,7,Highway,High,1,High
65.4377334559961,Foggy,Under Maintenance,12,Highway,Low,1,High
104.4357082739616,Snowy,Icy,22,Urban,High,1,Medium
29.80825807842446,Foggy,Icy,15,Urban,Medium,1,Low
68.82411370217781,Rainy,Icy,3,Urban,Low,1,Low
35.00486646939842,Snowy,Dry,7,Rural,High,1,Low
52.467592689006,Rainy,Icy,15,Highway,Low,1,High
93.73570773877996,Sunny,Dry,20,Rural,Low,0,Medium
67.60181293687666,Foggy,Wet,9,Highway,Medium,1,Medium
57.58882851457693,Snowy,Under Maintenance,11,Urban,Low,1,Low
59.44762785700353,Rainy,Icy,11,Urban,High,1,Low
65.94467684059866,Foggy,Under Maintenance,4,Urban,Low,1,Low
98.50165438370568,Foggy,Under Maintenance,15,Urban,Low,1,Medium
109.20846889402344,Sunny,Icy,0,Highway,High,1,High
115.53346865039283,Sunny,Icy,8,Urban,Medium,1,Medium
98.6903386255295,Foggy,Wet,11,Highway,Medium,1,High
51.54068957480128,Foggy,Dry,4,Highway,High,1,Medium
88.81347060865421,Snowy,Dry,21,Rural,High,1,Medium
63.760312405539196,Foggy,Under Maintenance,19,Urban,Medium,1,Low
45.467062204605114,Snowy,Icy,21,Urban,Low,1,Low
104.08715794259226,Foggy,Wet,23,Rural,High,1,Medium
23.8426348962325,Sunny,Wet,2,Highway,Low,0,Medium
110.17619921354235,Snowy,Wet,4,Urban,High,1,Medium
66.1477464624734,Rainy,Wet,1,Highway,Medium,1,High
83.72014768082803,Sunny,Wet,13,Rural,Low,0,Low
85.93539222057827,Snowy,Dry,1,Highway,Low,0,High
109.51177407065364,Snowy,Dry,12,Urban,High,1,High
83.66696821672073,Rainy,Dry,6,Highway,Low,0,High
81.39335847600617,Snowy,Icy,9,Highway,High,1,High
26.665204056068994,Foggy,Under Maintenance,12,Urban,Medium,1,Low
71.8408021945204,Rainy,Wet,15,Urban,Low,1,Medium
35.016900081704165,Sunny,Icy,13,Highway,High,1,Medium
93.74337687214856,Sunny,Wet,10,Highway,Low,0,High
71.22219208126745,Foggy,Dry,9,Rural,High,1,Medium
88.02277792083532,Sunny,Icy,5,Urban,High,1,Low
24.16729006023843,Snowy,Dry,3,Highway,High,1,Medium
28.47920160458032,Snowy,Wet,20,Urban,Medium,1,Low
91.63233880626822,Foggy,Wet,0,Rural,Low,1,Medium
27.208433599867337,Sunny,Under Maintenance,6,Highway,Medium,0,Medium
27.12567277652586,Sunny,Wet,23,Highway,High,0,Medium
21.210847523488745,Foggy,Dry,8,Highway,High,0,Medium
115.65013982994802,Rainy,Wet,7,Urban,Medium,1,Medium
93.75083594590069,Sunny,Under Maintenance,4,Rural,Medium,1,Medium
55.32514085020642,Rainy,Under Maintenance,18,Urban,Low,1,Medium
49.653558128765525,Sunny,Dry,9,Highway,High,0,Medium
54.97032297458495,Sunny,Icy,10,Rural,Medium,0,Medium
97.46535311811819,Sunny,Wet,14,Highway,High,1,High
86.13706110704143,Sunny,Under Maintenance,5,Highway,High,1,High
38.51955678674679,Snowy,Wet,14,Urban,Low,1,Low
37.41093353340844,Rainy,Wet,4,Highway,Low,1,Medium
29.839564971339733,Rainy,Icy,18,Rural,Low,0,Low
86.03027197013381,Sunny,Under Maintenance,21,Highway,Medium,0,High
96.43726622217359,Sunny,Wet,18,Highway,High,1,High
46.5046428325004,Rainy,Under Maintenance,9,Urban,Medium,1,Medium
22.09449610309128,Snowy,Dry,11,Rural,Medium,0,Low
28.217166747642736,Foggy,Dry,21,Urban,Low,0,Low
116.78600348450304,Foggy,Wet,3,Highway,High,1,High
49.54447774774202,Rainy,Under Maintenance,17,Urban,High,1,Low
96.92231478381336,Sunny,Wet,15,Urban,Low,0,Medium
82.46635688542638,Sunny,Under Maintenance,7,Urban,High,1,Low
58.19396396528959,Snowy,Under Maintenance,3,Urban,Low,1,Low
40.568726219555515,Foggy,Icy,22,Highway,Medium,0,Medium
32.138641815940645,Snowy,Icy,11,Highway,Medium,0,Medium
81.50129680388666,Foggy,Icy,1,Rural,Low,1,Medium
97.4633780637788,Rainy,Wet,3,Urban,Medium,1,Medium
84.39042535411306,Foggy,Icy,4,Urban,Medium,1,Medium
73.03021332491583,Snowy,Icy,2,Rural,Low,1,Low
24.195122343163625,Snowy,Dry,8,Urban,Medium,0,Low
116.84887775943838,Snowy,Under Maintenance,20,Rural,High,1,Medium
99.87141916545745,Rainy,Under Maintenance,17,Highway,Medium,1,High
49.28220367009648,Foggy,Icy,10,Rural,Low,0,Low
117.99703293588506,Foggy,Under Maintenance,2,Urban,High,1,Medium
80.18815896363222,Snowy,Dry,22,Rural,High,1,Medium
78.24226582072464,Foggy,Dry,1,Highway,Medium,0,High
94.8073179429532,Sunny,Icy,8,Urban,High,1,Medium
101.17697880901376,Sunny,Dry,13,Highway,Low,0,High
85.64786073315027,Sunny,Under Maintenance,3,Highway,High,1,High
32.80957463662,Foggy,Wet,8,Rural,Medium,1,Low
53.82675059944984,Rainy,Under Maintenance,12,Highway,Medium,1,High
112.80836403260497,Rainy,Wet,17,Urban,High,1,Medium
42.46156118438519,Rainy,Icy,14,Highway,Low,0,Medium
57.21670238375133,Rainy,Wet,9,Highway,Low,1,High
63.2076882944196,Sunny,Dry,15,Rural,Medium,0,Medium
63.940498969445215,Sunny,Under Maintenance,11,Highway,Medium,0,High
81.29395824945254,Snowy,Wet,19,Rural,Low,1,Medium
114.30758377447076,Foggy,Under Maintenance,4,Rural,High,1,Medium
44.06927118325049,Foggy,Icy,1,Urban,High,1,Low
32.150137630091805,Rainy,Icy,9,Urban,High,1,Low
39.74704898599373,Sunny,Dry,0,Urban,High,0,Low
108.69249002092695,Rainy,Icy,6,Urban,Low,1,High
84.5810812655206,Snowy,Wet,16,Rural,Medium,1,Medium
48.590678923916016,Foggy,Icy,15,Highway,Medium,0,Medium
101.59469389686173,Foggy,Dry,23,Urban,High,1,Medium
106.1369996363436,Rainy,Under Maintenance,2,Urban,Low,1,Medium
104.6514338690278,Snowy,Under Maintenance,13,Urban,Low,1,Medium
111.89265336395545,Foggy,Icy,9,Highway,High,1,High
45.22410201733616,Snowy,Wet,21,Urban,High,1,Low
95.50419287462783,Snowy,Dry,6,Highway,High,1,High
66.053949727414,Rainy,Wet,16,Rural,Medium,1,Low
104.19985528900615,Sunny,Dry,5,Rural,High,1,Medium
92.84906771616131,Rainy,Icy,22,Rural,Medium,1,Medium
97.64474464997247,Sunny,Dry,21,Highway,Low,0,High
85.61618376810715,Snowy,Dry,3,Urban,Low,1,Medium
37.74287694697068,Sunny,Icy,16,Urban,Medium,0,Medium
74.50269188969384,Snowy,Wet,8,Urban,Medium,1,Medium
118.46697395245081,Foggy,Icy,3,Urban,Medium,1,High
113.73880664971189,Foggy,Dry,6,Urban,Medium,1,Medium
24.31737357970117,Foggy,Icy,22,Highway,High,1,Medium
36.481481572943714,Rainy,Dry,1,Rural,Low,0,Low
33.17287734545619,Rainy,Icy,16,Urban,High,1,Low
92.59799099852955,Snowy,Under Maintenance,23,Rural,Medium,1,Medium
101.77853298569451,Foggy,Under Maintenance,7,Highway,High,1,High
41.35113663106719,Rainy,Icy,22,Highway,High,1,High
70.5852692951829,Foggy,Wet,14,Urban,Low,1,Medium
104.07030280112,Rainy,Dry,14,Highway,High,1,High
93.28015447662506,Sunny,Under Maintenance,7,Rural,Low,1,Medium
74.22372054918483,Sunny,Wet,15,Urban,Medium,0,Medium
79.03476904587728,Foggy,Dry,18,Urban,High,1,Medium
70.836054691628,Snowy,Under Maintenance,10,Rural,Medium,1,Medium
49.75484513188206,Rainy,Under Maintenance,1,Urban,Low,1,Low
76.50219928590161,Rainy,Icy,22,Urban,Medium,1,Low
88.88853020500906,Sunny,Dry,23,Rural,Medium,0,Medium
107.33229158608077,Sunny,Wet,16,Urban,Low,0,Medium
83.62913539792481,Snowy,Wet,15,Urban,Medium,1,Medium
96.1121537043158,Snowy,Wet,14,Rural,Medium,1,Medium
36.0071634954573,Snowy,Dry,12,Highway,Medium,0,High
66.15574744197899,Foggy,Wet,14,Rural,High,1,Medium
20.93316198270933,Sunny,Wet,3,Urban,Medium,0,Low
44.66788645216231,Foggy,Wet,15,Rural,Low,0,Medium
92.64617151130048,Sunny,Icy,11,Urban,High,1,Medium
119.18099513493634,Sunny,Icy,3,Urban,High,1,Medium
29.91780995872159,Rainy,Dry,2,Rural,Low,0,Low
60.14943158612883,Sunny,Dry,21,Urban,Medium,0,Low
100.00709686991596,Sunny,Wet,16,Highway,High,1,High
40.403563462889885,Foggy,Icy,21,Urban,High,1,Low
75.50849493022862,Sunny,Under Maintenance,17,Rural,High,1,Medium
93.30712960296748,Foggy,Under Maintenance,17,Highway,Medium,1,High
81.5985450260179,Snowy,Wet,22,Highway,High,1,High
38.80247346154161,Sunny,Wet,16,Urban,Low,0,Low
55.538456868573945,Sunny,Icy,11,Rural,Medium,0,Low
98.37917844853972,Foggy,Icy,22,Urban,Low,1,Medium
75.42265141320166,Snowy,Icy,20,Urban,Low,1,Medium
20.522961354291272,Rainy,Dry,23,Rural,High,1,Low
96.09907600280938,Snowy,Dry,3,Rural,High,1,Medium
23.531135494023907,Foggy,Wet,11,Urban,High,1,Low
94.57337827312321,Snowy,Dry,22,Highway,Low,0,High
40.24805601652374,Foggy,Icy,21,Urban,Medium,1,Low
115.80734801193802,Foggy,Icy,20,Highway,High,1,High
56.79407513020845,Rainy,Dry,19,Urban,High,1,Low
52.69316163380791,Sunny,Under Maintenance,14,Rural,Low,0,Low
34.888805033244466,Foggy,Wet,22,Highway,Medium,0,Medium
50.560421549021484,Foggy,Under Maintenance,15,Rural,Low,1,Low
107.66507618282006,Rainy,Wet,4,Rural,High,1,Medium
119.63343376272474,Foggy,Under Maintenance,20,Rural,Low,1,High
56.83095305068483,Sunny,Dry,14,Rural,High,0,Medium
64.86106309545426,Rainy,Wet,16,Rural,Medium,1,Medium
92.2070938202737,Sunny,Wet,17,Urban,Low,0,Medium
108.61957804650746,Sunny,Wet,4,Highway,High,1,High
79.30443341867841,Rainy,Icy,12,Urban,High,1,Medium
59.15256981778293,Foggy,Icy,18,Urban,High,1,Medium
61.262184084862376,Sunny,Under Maintenance,12,Urban,High,1,Medium
89.56181464968068,Sunny,Dry,17,Rural,Low,0,Medium
20.321826360427867,Sunny,Icy,13,Urban,High,1,Low
81.95893374598407,Sunny,Wet,3,Highway,Low,0,High
55.54930104413574,Rainy,Icy,3,Urban,High,1,Low
99.41973312770843,Rainy,Dry,19,Rural,Low,1,Medium
29.299063982313214,Snowy,Icy,19,Highway,Low,0,Medium
78.82022669483905,Snowy,Wet,18,Highway,High,1,High
68.09728898861238,Sunny,Under Maintenance,12,Highway,High,1,High
84.23255259052274,Foggy,Wet,11,Highway,High,1,High
26.485359448296833,Sunny,Dry,6,Urban,High,0,Low
77.99837874281313,Foggy,Under Maintenance,11,Rural,Medium,1,Medium
76.14845879595237,Sunny,Icy,20,Highway,High,1,High
76.0660094416171,Snowy,Icy,3,Highway,High,1,High
80.34876665964548,Snowy,Icy,1,Rural,High,1,Medium
87.64679372263622,Foggy,Under Maintenance,1,Urban,Low,1,Medium
100.49889996807697,Sunny,Wet,4,Highway,High,1,High
46.98207201282143,Foggy,Under Maintenance,22,Urban,Low,1,Medium
102.5049410180062,Snowy,Under Maintenance,9,Urban,Low,1,Medium
69.82556822634535,Sunny,Dry,9,Urban,Low,0,Medium
27.70582791343312,Sunny,Under Maintenance,8,Urban,Low,0,Low
25.85509292439792,Foggy,Icy,12,Highway,Medium,1,Medium
53.42383186960608,Rainy,Wet,6,Highway,High,1,Medium
98.48969771114676,Foggy,Wet,4,Urban,Low,1,Medium
90.76809347409157,Snowy,Wet,9,Urban,High,1,Medium
98.86149646724064,Snowy,Icy,9,Rural,Low,1,Medium
71.72690564416094,Snowy,Icy,5,Rural,Medium,1,Medium
64.01989979554907,Snowy,Icy,18,Rural,Low,1,Low
34.745252670628396,Snowy,Icy,20,Highway,High,1,High
52.81927536093116,Rainy,Icy,7,Rural,High,1,Low
63.40193661738753,Sunny,Under Maintenance,0,Highway,Medium,0,High
28.860042967961725,Foggy,Icy,16,Highway,High,1,Medium
42.06119527112112,Foggy,Icy,6,Highway,High,1,Medium
79.82252940637389,Snowy,Icy,13,Highway,Low,1,High
93.56631142391899,Foggy,Icy,20,Rural,High,1,Medium
119.83475113929497,Snowy,Wet,20,Urban,Low,1,Medium
113.31133313435576,Rainy,Icy,16,Urban,Medium,1,High
84.25651995351916,Rainy,Under Maintenance,8,Urban,High,1,Low
62.1248053294072,Sunny,Under Maintenance,16,Rural,Low,0,Medium
83.61773647082327,Rainy,Under Maintenance,4,Urban,High,1,Low
98.56516180802319,Rainy,Dry,19,Rural,Low,1,Medium
31.833619092338733,Sunny,Wet,7,Rural,Medium,0,Low
60.99048896962883,Foggy,Icy,5,Rural,Low,1,Medium
103.98022856356172,Snowy,Dry,10,Urban,High,1,Medium
58.3832951933044,Snowy,Icy,18,Urban,Low,1,Low
77.18722712271865,Foggy,Dry,3,Urban,High,1,Low
78.77693608621982,Sunny,Dry,17,Highway,Medium,0,High
38.447625313363936,Foggy,Under Maintenance,0,Rural,Low,1,Low
56.22354416522884,Rainy,Under Maintenance,12,Highway,High,1,High
53.451128874193216,Sunny,Dry,13,Rural,High,0,Low
22.61967085320648,Sunny,Under Maintenance,23,Urban,High,0,Low
22.419176389135526,Sunny,Dry,0,Rural,Low,0,Low
103.16970436757735,Snowy,Wet,10,Rural,Low,1,High
47.30708099728124,Foggy,Under Maintenance,16,Highway,Low,1,Medium
71.80787662388154,Sunny,Under Maintenance,3,Rural,Medium,0,Medium
49.8725573588773,Sunny,Under Maintenance,11,Urban,High,1,Low
114.06792451153404,Sunny,Wet,9,Rural,High,1,Medium
45.92967588657737,Foggy,Dry,5,Rural,Medium,0,Low
62.96568127389351,Snowy,Icy,0,Rural,Medium,1,Low
107.27302504846018,Rainy,Under Maintenance,6,Highway,Low,1,High
104.19335667918087,Snowy,Dry,20,Rural,Low,0,Medium
38.61014178462773,Sunny,Wet,15,Rural,Low,0,Low
100.26433097957104,Snowy,Icy,23,Highway,Low,1,High
65.81868867378927,Snowy,Under Maintenance,13,Highway,Low,1,Medium
68.29688720853552,Rainy,Wet,22,Highway,Low,1,High
33.34799724159438,Foggy,Wet,19,Highway,Medium,1,Medium
28.060151375712465,Foggy,Icy,19,Urban,Medium,0,Low
92.79393069737652,Snowy,Dry,5,Urban,Medium,1,Medium
69.64611523552998,Snowy,Under Maintenance,21,Rural,High,1,Low
63.68507026151796,Foggy,Under Maintenance,4,Urban,High,1,Medium
92.95082286523967,Foggy,Dry,23,Rural,Low,1,Medium
96.55128989911097,Rainy,Dry,20,Urban,Medium,1,Medium
35.89081676693536,Sunny,Dry,17,Highway,High,0,Medium
81.02251494776414,Snowy,Icy,14,Highway,High,1,High
33.535408227768556,Foggy,Icy,5,Urban,Medium,1,Low
95.13750860290457,Snowy,Under Maintenance,18,Urban,High,1,Medium
85.69551562671396,Snowy,Icy,0,Rural,High,1,Low
115.6614621083458,Foggy,Wet,0,Rural,Medium,1,Medium
26.89580163564212,Rainy,Under Maintenance,12,Rural,High,1,Low
25.70547211512543,Snowy,Icy,2,Highway,Medium,1,Medium
48.218707469320016,Rainy,Dry,9,Highway,High,1,High
